Name,Category,Address,City,State,Zipcode,Phone,Latitude,Longitude
SALUMERIA 2703 LLC.,Grocery Store,2703 12TH ST NE ,WASHINGTON,DC,20018,Not Available,38.92461963,-76.99015694
NAI Saturn Eastern LLC,Grocery Store,1701 CORCORAN ST NW ,WASHINGTON,DC,20009,Not Available,38.91205006,-77.03895354
MID-ATLANTIC DISTRIBUTOR INC,Grocery Store,3320 BROWN ST NW ,WASHINGTON,DC,20010,Not Available,38.93374481,-77.03809714
Amazon Retail LLC,Grocery Store,1733 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.91320191,-77.03173953
Multifarious Publica UXR,Grocery Store,3501 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.93300257,-77.02358999
Sadr LLC,Gasoline Dealer,3426 18TH ST NE ,WASHINGTON,DC,20018,Not Available,38.9327356313,-76.9799880183
RIVERSIDE LIQUORS,Food Products,2123 E ST NW ,WASHINGTON,DC,20037,3013408281.0,38.89630337,-77.04769324
Unknown,Food Products,2318 4TH ST NE ,WASHINGTON,DC,20002,9999999999.0,38.92086409,-77.00080825
TEAISM,Food Products,400 8TH ST NW ,WASHINGTON,DC,20004,2026387740.0,38.89503361,-77.02329328
JUMBO LIQUORS INC,Food Products,1122 H ST NE ,WASHINGTON,DC,20002,2023974050.0,38.9003901,-76.99065831
TRAVELTRADERS HOTEL STORES INC.,Food Products,999 9TH ST NW ,WASHINGTON,DC,20001,7863882500.0,38.90182806,-77.02368828
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,5227 GEORGIA AVE NW ,WASHINGTON,DC,20011,2022910258.0,38.95373029,-77.02726465
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,4859 MACARTHUR BLVD NW ,WASHINGTON,DC,20007,2029656548.0,38.91675964,-77.0954549
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,2226 WISCONSIN AVE NW ,WASHINGTON,DC,20007,2023374388.0,38.91982919,-77.07157136
LIN'S SPIRIT INC,Food Products,3914 14TH ST NW ,WASHINGTON,DC,20011,2028298600.0,38.93906099,-77.03301696
"G G LIQUOR AND WINE, LLC",Food Products,3515 14TH ST NW ,WASHINGTON,DC,20010,2023873335.0,38.93515633,-77.03239174
Taqueria Xochi,Delicatessen,924 U ST NW ,WASHINGTON,DC,20001,Not Available,38.91683857,-77.02496605
VAN LEEUWEN GEORGETOWN DC LLC,Delicatessen,3245 PROSPECT ST NW ,WASHINGTON,DC,20007,Not Available,38.90613275,-77.06329707
Malai,Delicatessen,1407 T ST NW ,WASHINGTON,DC,20009,Not Available,38.91577684,-77.03244428
ROSS DRESS FOR LESS INC,Food Products,1600 BENNING RD NE ,WASHINGTON,DC,20002,Not Available,38.90026217,-76.97984346
CAPITOL FINE WINE & SPIRITS INC.,Food Products,415 H ST NE ,WASHINGTON,DC,20002,2025444401.0,38.90000023,-76.9999668
amarjit singh; amarjit singh,Food Products,1050 17TH ST NW ,WASHINGTON,DC,20036,Not Available,38.90336326,-77.03882636
UTL INC,Food Products,2131 O ST NW ,WASHINGTON,DC,20037,2027402884.0,38.9088499,-77.04801235
"DUCHARME, MCMILLEN & ASSOC",Food Products,50 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89761945,-77.00617579
T JIYA SOHAL CORPORATION,Food Products,1625 1627 1ST ST NW ,WASHINGTON,DC,20001,Not Available,38.9118232,-77.01189077
SYLVIA LIQUORS,Food Products,1818 BENNING RD NE ,WASHINGTON,DC,20002,2023880188.0,38.8992314,-76.97677613
"AUTOZONE PARTS, INC.",Food Products,3920 SOUTH CAPITOL ST SE ,WASHINGTON,DC,20032,2025632630.0,38.83214186,-77.00781226
RJ9699 INC.,Food Products,3712 14TH ST NW ,WASHINGTON,DC,20010,Not Available,38.93759733,-77.03307337
"DOLLAR STAR, INC.",Food Products,3129 MOUNT PLEASANT ST NW ,WASHINGTON,DC,20010,Not Available,38.92955907,-77.03736233
WALGREENS CO #19268,Food Products,1401 RHODE ISLAND AVE NE ,WASHINGTON,DC,20018,2027225252.0,38.92491183,-76.98370221
JJ Liquors,Food Products,1211 BRENTWOOD RD NE ,WASHINGTON,DC,20018,Not Available,38.92017071,-76.98958975
501 Wine & Spirits LLC.,Food Products,1501 HARRY THOMAS WAY NE ,WASHINGTON,DC,20002,Not Available,38.9120116151,-77.0017809445
R.I. Associates LLC,Food Products,1501 RHODE ISLAND AVE NW ,WASHINGTON,DC,20005,Not Available,38.90811603,-77.03497083
SMOKE SHOP INC,Food Products,1603 U ST NW ,WASHINGTON,DC,20009,Not Available,38.91728943,-77.03718697
GB License LLC,Food Products,4221 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.94380738,-77.06284154
Saint Augustine Catholic School,Food Products,1421 V ST NW ,WASHINGTON,DC,,Not Available,38.91841406,-77.03331828
High Spirits LLC,Food Products,301 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90000517,-77.00175171
Universal Wine and Liquors L.L.C.,Food Products,2018 FLORIDA AVE NW ,WASHINGTON,DC,20009,Not Available,38.91454281,-77.04553942
"GT VAPES & MORE, L.L.C.",Food Products,1408 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.90809004,-77.06387747
Logan  Hardware,Food Products,1734 14TH ST NW ,WASHINGTON,DC,20009,Not Available,38.9137171923,-77.0323893838
DC Bouldering Project,Food Products,1611 ECKINGTON PL NE ,WASHINGTON,DC,20002,Not Available,38.91163943,-77.00388725
1107 SAFI LLC,Grocery Store,1107 BLADENSBURG RD NE ,WASHINGTON,DC,20002,Not Available,38.90395788,-76.98058256
Eleven zero seven 3,Grocery Store,207 NEW YORK AVE NW ,WASHINGTON,DC,20001,Not Available,38.90588304,-77.0140267
BMT ENTERPRISE LLC,Grocery Store,2815 7TH ST NE ,WASHINGTON,DC,20017,Not Available,38.92612334,-76.9958684
"GATSBY BALLPARK, LLC.",Restaurant,1201 HALF ST SE ,WASHINGTON,DC,20003,Not Available,38.87558305,-77.00786184
TEST RECORD DO NOT PROCESS,Restaurant,1600 TAYLOR ST NE ,WASHINGTON,DC,20017,Not Available,38.94098207,-76.98220189
ZHANG HOUSE LLC,Restaurant,1200 19TH ST NW ,WASHINGTON,DC,20036,Not Available,38.90610705,-77.04386876
Takara 14,Restaurant,1326 14TH ST NW ,WASHINGTON,DC,20005,Not Available,38.90814434,-77.03236437
Unknown,Food Vending Machine,2107 15TH ST SE ,WASHINGTON,DC,20020,Not Available,38.86444582,-76.98393114
"BAE & BAE, INC.",Grocery Store,405 MORSE ST NE ,WASHINGTON,DC,20002,2025478888.0,38.90753959,-76.99983536
"MYUNGJOON, INC",Grocery Store,3170 MOUNT PLEASANT ST NW ,WASHINGTON,DC,20010,2023328440.0,38.93054356,-77.03828746
"BERHANU AND NEGA, LLC",Grocery Store,1500 OGDEN ST NW ,WASHINGTON,DC,20010,2026673432.0,38.93539792,-77.03494396
BROOK GEORGIA ENTERPRISES LLC.,Grocery Store,6205 GEORGIA AVE NW ,WASHINGTON,DC,20011,3013322229.0,38.96528375,-77.02725269
NAI Saturn Eastern LLC.,Grocery Store,2845 ALABAMA AVE SE ,WASHINGTON,DC,20020,Not Available,38.85902477,-76.96667096
RIOJA MARKET & DELI,Grocery Store,1824 COLUMBIA RD NW ,WASHINGTON,DC,20009,Not Available,38.92196563,-77.04304373
DAE AH LLC,Grocery Store,501 4TH ST SE ,WASHINGTON,DC,20003,Not Available,38.8830826,-77.00082488
"Apple TRS DC 7146, LLC",Hotel,601 K ST NW ,WASHINGTON,DC,20001,Not Available,38.90285829,-77.02028939
DON HO INC,Food Products,1211 11TH ST NW ,WASHINGTON,DC,20001,2022891188.0,38.9062306,-77.02668249
"JC ENTERPRISES, INC.",Food Products,1310 5TH ST NE ,WASHINGTON,DC,20002,2025468900.0,38.90909054,-76.9980486
NEIGHBORHOOD CARE PHARMACY,Food Products,1932 MARTIN LUTHER KING J AVE SE ,WASHINGTON,DC,20020,2028891119.0,38.86663569,-76.98871019
"APOLLO GREEK FOODS & PASTRIES, INC.",Food Products,2030 WEST VIRGINIA AVE NE ,WASHINGTON,DC,20002,2025463292.0,38.91382017,-76.98255619
SEAT PLEASANT DRUGS INC,Food Products,350 EASTERN AVE NE ,WASHINGTON,DC,20001,2023963400.0,38.89397709,-76.91116789
CVS/PHARMACY #6419,Food Products,1000 U ST NW ,WASHINGTON,DC,20001,2025182978.0,38.91670778,-77.02629713
"LAL, INC.",Food Products,620 KENNEDY ST NW ,WASHINGTON,DC,20011,2027232121.0,38.95621366,-77.02183004
CAPITOL EXXON,Food Products,339 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20003,2025474054.0,38.88625931,-77.00087401
SUPER DOLLAR PLUS INC,Food Products,5918 GEORGIA AVE NW ,WASHINGTON,DC,20011,2027220359.0,38.96180497,-77.02825841
LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,Food Products,1500 SOUTH CAPITOL ST SE ,WASHINGTON,DC,20003,2026407939.0,38.87235978,-77.00852675
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,3327 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,2029667210.0,38.93435043,-77.05732342
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,4851 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20016,2022442001.0,38.94597586,-77.09591634
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,2819 M ST NW ,WASHINGTON,DC,20007,2023311592.0,38.9054895798,-77.0576854101
DISTRICT OF COLUMBIA CVS PHARMACY LLC,Food Products,1637 P ST NW ,WASHINGTON,DC,20036,2023321534.0,38.90983551,-77.038218
Bushwood LLC,Delicatessen,33 DISTRICT SQ SW ,WASHINGTON,DC,20024,Not Available,38.87989927,-77.02498043
Egyptian Street Food DC LLC,Delicatessen,1817 M ST NW ,WASHINGTON,DC,20036,Not Available,38.90584595,-77.04250113
J&JB CORPORATION,Food Products,2917 MARTIN LUTHER KING J AVE SE ,WASHINGTON,DC,20032,Not Available,38.8459688,-76.99728371
HIRAM K POWERS-HEAVEN,Food Products,625 MONROE ST NE ,WASHINGTON,DC,20017,Not Available,38.93205742,-76.99704088
AIRPORT MANAGEMENT SERVICES LLC,Food Products,50 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89761945,-77.00617579
"WOW MARKET & DELI LLC,",Food Products,6226 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.96577115,-77.02789674
ABERU INC,Food Products,4321 NANNIE HELEN BURROUG AVE NE ,WASHINGTON,DC,20019,Not Available,38.9006574179,-76.9401848395
BENNING LIQUORS,Food Products,3445 BENNING RD NE ,WASHINGTON,DC,20019,Not Available,38.89592323,-76.95575744
"HARAR GROCERY, LLC",Food Products,626 KENNEDY ST NW ,WASHINGTON,DC,20011,Not Available,38.95620714,-77.02204175
3800 13TH ST LLC,Food Products,3400 13TH ST NW ,WASHINGTON,DC,20010,Not Available,38.93146637,-77.0299532
Towne Wine & Liquor,Food Products,1438 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.90861315,-77.06416307
"CSX TRS, LLC",Food Products,867 NEW JERSEY AVE SE ,WASHINGTON,DC,20003,Not Available,38.8802516,-77.00577679
One Eight Distilling,Food Products,1135 OKIE ST NE ,WASHINGTON,DC,20002,Not Available,38.91300866,-76.988927
Hilton Garden Inn M Street,Food Products,2201 M ST NW ,WASHINGTON,DC,20037,Not Available,38.90551916,-77.04915126
Pynk Saffron,Food Products,6902 4TH ST NW ,WASHINGTON,DC,20012,Not Available,38.97386143,-77.01828132
S & D ONE LLC  t/a Rocket Liquors,Food Products,900 KENNEDY ST NW ,WASHINGTON,DC,20011,Not Available,38.95610705,-77.02598562
Sav On Liquor,Grocery Store,1414 14TH ST NW ,WASHINGTON,DC,20005,Not Available,38.90938726,-77.03222381
Razi Foods L.L.C,Restaurant,3720 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.93663332,-77.02467989
RHP LLC.,Restaurant,1069 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.90460657,-77.06256501
Eyas Hospitality Sandwich LLC.,Restaurant,555 13TH ST NW ,WASHINGTON,DC,20004,Not Available,38.89699703,-77.02935404
DCI Vending LLC,Food Vending Machine,885 BARNABY ST SE ,WASHINGTON,DC,20032,Not Available,38.83150476,-76.99148147
AKI & MULLER CORPORATION,Grocery Store,4133 WHEELER RD SE ,WASHINGTON,DC,20032,2025610750.0,38.83355613,-76.99021453
WAL-MART CORPORATE OFFICES,Grocery Store,5929 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.96194197,-77.02731441
RAM GROCERY,Grocery Store,3509 WHEELER RD SE ,WASHINGTON,DC,20032,Not Available,38.8391882,-76.9939661
ARIF L.L.C.,Grocery Store,2606 GEORGIA AVE NW ,WASHINGTON,DC,20001,Not Available,38.92443196,-77.02278913
NAI Saturn Eastern LLC,Grocery Store,490 L ST NW ,WASHINGTON,DC,20001,Not Available,38.90348935,-77.01835263
COOKIE'S CORNER,Grocery Store,1970 2ND ST NW ,WASHINGTON,DC,20001,Not Available,38.91752142,-77.0147958
S&H 9 INC.,Grocery Store,1864 COLUMBIA RD NW ,WASHINGTON,DC,20009,Not Available,38.9207486,-77.04353978
Heights Liquor,Grocery Store,547 42ND ST NE ,WASHINGTON,DC,20019,Not Available,38.897369916,-76.942354471
Foxtrot Retail DC LLC,Grocery Store,1601 CONNECTICUT AVE NW ,WASHINGTON,DC,20009,Not Available,38.91136832,-77.04406443
NG TG INC,Grocery Store,2001 BENNING RD NE ,WASHINGTON,DC,20002,Not Available,38.89845561,-76.97538611
YODIT INC,Grocery Store,2339 PENNSYLVANIA AVE SE ,WASHINGTON,DC,20020,Not Available,38.87364319,-76.97186915
WENDIM LIQUORS INC,Grocery Store,2033 BENNING RD NE ,WASHINGTON,DC,20002,Not Available,38.89830169,-76.97437494
GAULT MARKET INC,Grocery Store,4003 GAULT PL NE ,WASHINGTON,DC,20019,Not Available,38.89890858,-76.94586316
JOHN LLC,Grocery Store,5319 EAST CAPITOL ST SE ,WASHINGTON,DC,20019,Not Available,38.88941161,-76.92530643
Broad Branch Market,Grocery Store,5608 BROAD BRANCH RD NW ,WASHINGTON,DC,,Not Available,38.9655973,-77.06866547
3659 GEORGIA AVE INC,Grocery Store,3659 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.93611423,-77.02400728
DK Dean Inc,Grocery Store,2200 FLAGLER PL NW ,WASHINGTON,DC,20001,Not Available,38.91930303,-77.01378914
TAMZEE INCORPORATED,Grocery Store,2033 BENNING RD NE ,WASHINGTON,DC,20002,Not Available,38.89830169,-76.97437494
CENTRAL SPICE INC,Grocery Store,5579 CENTRAL AVE SE ,WASHINGTON,DC,20019,Not Available,38.88558448,-76.91903875
CENTRAL CONVENIENCE INC,Grocery Store,5575 CENTRAL AVE SE ,WASHINGTON,DC,20019,Not Available,38.8856048962,-76.9192527623
Velocity Ventures LLC,Grocery Store,644 ROCK CREEK CHURCH RD NW ,WASHINGTON,DC,20010,Not Available,0.0,0.0
HARRIS TEETER #352,Restaurant,1201 1ST ST NE ,WASHINGTON,DC,20002,Not Available,38.90593275,-77.00560766
"DOLCI GELATI, LLC",Ice Cream Manufacture,5766 2ND ST NE ,WASHINGTON,DC,20011,2022575323.0,38.95868955,-77.00456062
Gedam Sefere Cafe,Delicatessen,5411 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95556617,-77.02769339
HipCityVeg,Delicatessen,712 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.89895963,-77.02221842
Snappy's Small Bar,Delicatessen,3917 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.93918532,-77.02451341
masenphil llc,Delicatessen,715 EUCLID ST NW ,WASHINGTON,DC,20001,Not Available,38.92429237,-77.02313701
"Ben's Fast Food Restaurants, Inc.",Delicatessen,2000 5TH ST NE ,WASHINGTON,DC,20002,Not Available,38.91713131,-76.9998403
Super tacos and bakery,Delicatessen,6120 KANSAS AVE NW ,WASHINGTON,DC,20011,Not Available,38.96440633,-77.00963128
CITY CAFE DC INC,Delicatessen,499 SOUTH CAPITOL ST SW ,WASHINGTON,DC,20003,Not Available,38.88341539,-77.01000899
MOMO NY LLC,Restaurant,1001 4TH ST SW ,WASHINGTON,DC,20024,Not Available,38.87839492,-77.01784427
Bespoke 1337 LLC,Restaurant,1337 H ST NE ,WASHINGTON,DC,20002,Not Available,38.89996798,-76.98699159
PRESCRIPTION CHICKEN,Restaurant,1819 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.91477487,-77.02171681
"APQ CARROLL SQUARE DC, LLC",Restaurant,975 F ST NW ,WASHINGTON,DC,20004,Not Available,38.89763391,-77.02556834
"Kura Sushi USA, Inc.",Restaurant,614 H ST NW ,WASHINGTON,DC,20001,Not Available,38.89954815,-77.02073989
MEKLIT LLC,Restaurant,2714 GEORGIA AVE NW ,WASHINGTON,DC,20001,Not Available,38.92556352,-77.02309221
Rinconcito Tex-Mex,Restaurant,1326 PARK RD NW ,WASHINGTON,DC,20010,Not Available,38.9306859,-77.03072974
Bozzelli's Italian Deli,Restaurant,1025 VERMONT AVE NW ,WASHINGTON,DC,20005,Not Available,38.90330715,-77.03293527
Immigrant Food,Restaurant,925 13TH ST NW ,WASHINGTON,DC,20005,Not Available,38.9021237,-77.02930462
Capo II LLC,Restaurant,2000 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20006,Not Available,38.90035538,-77.0457758
La Cocina,Restaurant,3740 12TH ST NE ,WASHINGTON,DC,20017,Not Available,38.93580189,-76.99130395
"TATTE HOLDINGS, LLC",Restaurant,250 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.89919308,-77.01473021
Sangria Bar and Grill,Restaurant,3539 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.93389008,-77.02367402
STARBUCKS CORPORATION,Restaurant,2800 ALABAMA AVE SE ,WASHINGTON,DC,20020,Not Available,38.8604109127,-76.9669477615
"FountainInn, LLC.",Restaurant,1659 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.91196757,-77.06549678
Chick-Fil-A at Fort Totten,Restaurant,220 RIGGS RD NE ,WASHINGTON,DC,20011,Not Available,38.95686347,-77.00290869
Causa,Restaurant,920 N ST NW ,WASHINGTON,DC,20001,Not Available,38.90700961,-77.0247997
LEMLEM LLC,Restaurant,1780 FLORIDA AVE NW ,WASHINGTON,DC,20009,Not Available,38.91678515,-77.04127523
Extra Mayo LLC,Restaurant,2029 P ST NW ,WASHINGTON,DC,20036,Not Available,38.90983404,-77.04626833
Wegmans Food Markets Inc. c/o Legal Dept.,Restaurant,41 RIDGE SQ NW ,WASHINGTON,DC,20016,Not Available,38.94014457,-77.07696911
Waldorf Astoria Washington D.C.,Restaurant,1100 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20004,Not Available,38.89412373,-77.02757271
BAR ILLUSION LLC,Restaurant,5213 GEORGIA AVE NW ,WASHINGTON,DC,20011,Not Available,38.95335976,-77.02733962
Han Palace 8 Street LLC,Restaurant,522 8TH ST SE ,WASHINGTON,DC,20003,Not Available,38.88189907,-76.99466622
Shellfish LLC,Restaurant,443 KENNEDY ST NW ,WASHINGTON,DC,20011,Not Available,38.95660329,-77.01969448
"TheSaga, LLC.",Restaurant,1190 22ND ST NW ,WASHINGTON,DC,20037,Not Available,38.90489543,-77.04906309
EDDIE YUM'S CHEN LLC,Restaurant,4405 SOUTH CAPITOL ST SW ,WASHINGTON,DC,20032,Not Available,38.82581607,-77.00756489
Bourbon Coffee,Restaurant,2101 L ST NW ,WASHINGTON,DC,20037,Not Available,38.90400333,-77.04687961
THAI & TIME AGAIN LLC,Restaurant,2311 CALVERT ST NW ,WASHINGTON,DC,20008,Not Available,38.92378102,-77.05100863
The Hut,Restaurant,3657 GEORGIA AVE NW ,WASHINGTON,DC,20010,Not Available,38.9360891,-77.02399805
"GA PEABODY GOLDEN FOODS,",Restaurant,4130 WISCONSIN AVE NW ,WASHINGTON,DC,,Not Available,38.94297,-77.077412
Chipotle Mexican Grill of Colorado LLC,Restaurant,2000 PENNSYLVANIA AVE NW ,WASHINGTON,DC,20006,Not Available,38.90035538,-77.0457758
Chipotle Mexican Grill of Colorado LLC,Restaurant,2301 GEORGIA AVE NW ,WASHINGTON,DC,20001,Not Available,38.92057871,-77.02164697
Eatpowpow LLC dba Pow Pow Franklin Square,Restaurant,1250 I ST NW ,WASHINGTON,DC,20005,Not Available,38.90100913,-77.0292517
Squash On Fire Restaurant,Restaurant,2233 M ST NW ,WASHINGTON,DC,20037,Not Available,38.90541497,-77.04990657
License Services,Restaurant,1000 H ST NW ,WASHINGTON,DC,20001,Not Available,38.89934061,-77.02648774
Paste & Rind LLC,Restaurant,904 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90041308,-76.99343811
"NANDO'S RESTAURANT GROUP, INC",Restaurant,836 F ST NW ,WASHINGTON,DC,20004,Not Available,38.89699184,-77.02375123
Jerk at Nite,Restaurant,1100 H ST NE ,WASHINGTON,DC,20002,Not Available,38.90041673,-76.9913455
Unknown,Restaurant,4859 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20016,Not Available,38.94611029,-77.09621056
JERKS OF THE CARIBBEAN DC,Restaurant,409 3RD ST SW ,WASHINGTON,DC,20416,Not Available,38.88460326,-77.01575414
POPPINMESS LLC,Restaurant,1301 U ST NW ,WASHINGTON,DC,20009,Not Available,38.91728599,-77.03051814
Jero One LLC,Restaurant,1408 OKIE ST NE ,WASHINGTON,DC,20002,Not Available,38.91489587,-76.98396497
CONSORTIUM FOR SUSTAINABLE WORKFORCE,Restaurant,201 MASSACHUSETTS AVE NE ,WASHINGTON,DC,20002,Not Available,38.89461959,-77.00288022
Omni Shoreham Corporation,Restaurant,2500 CALVERT ST NW ,WASHINGTON,DC,20008,Not Available,38.92262375,-77.05381823
Limani,Restaurant,670 WHARF ST SW ,WASHINGTON,DC,20024,Not Available,38.87723113,-77.02293713
Omakase of Barracks Row LLC.,Restaurant,522 8TH ST SE ,WASHINGTON,DC,20003,Not Available,38.88189907,-76.99466622
BISMILLAH BUKHARA INC,Restaurant,204 MICHIGAN AVE NE ,WASHINGTON,DC,20017,Not Available,38.92968667,-77.00428174
MAVI LLC,Restaurant,81 SEATON PL NW ,WASHINGTON,DC,20001,Not Available,38.91495828,-77.01168927
Pesce Seafood House,Restaurant,1800 CONNECTICUT AVE NW ,WASHINGTON,DC,20009,Not Available,38.91439193,-77.04648898
"1101 K Street, LLC",Restaurant,1101 K ST NW ,WASHINGTON,DC,,Not Available,38.90286059,-77.02741468
COCO LEZZONE,Restaurant,915 15TH ST NW ,WASHINGTON,DC,20005,Not Available,38.9018422,-77.03330304
Duccini's Pizza,Restaurant,1537 7TH ST NW ,WASHINGTON,DC,20001,Not Available,38.9106571,-77.02158273
Cultura Food and Entertainment Inc.,Restaurant,2475 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92238825,-77.04226329
"URBAN GRAPE DC, LLC",Restaurant,1301 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90746061,-77.02374053
600T LLC,Restaurant,600 T ST NW ,WASHINGTON,DC,20001,Not Available,38.91541155,-77.02038856
Grace Street Coffee Roasters LLC,Restaurant,3299 K ST NW ,WASHINGTON,DC,20007,Not Available,38.90323228,-77.06482021
"STK Steakhouse Washington DC, LLC",Restaurant,901 MASSACHUSETTS AVE NW ,WASHINGTON,DC,20001,Not Available,38.90367009,-77.02467863
Zanzibar LLC,Restaurant,2309 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.91999409,-77.04148407
Maxwell Park LLC,Restaurant,1336 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.90842621,-77.024195
Gold Clover Bar,Restaurant,251 FLORIDA AVE NW ,WASHINGTON,DC,20001,Not Available,38.91385151,-77.01557738
PHO VIET US 207 INC,Restaurant,1506 U ST NW ,WASHINGTON,DC,20009,Not Available,38.91685412,-77.03496589
Mecha Noodle Bar,Restaurant,387 MORSE ST NE ,WASHINGTON,DC,20002,Not Available,38.90794067,-77.00063516
HIDE UP LLC,Restaurant,1336 U ST NW ,WASHINGTON,DC,20009,Not Available,38.91677922,-77.03104373
ON THE ROCKS LLC,Restaurant,1242 H ST NE ,WASHINGTON,DC,20002,Not Available,38.9004184,-76.98882358
"Aramark Services, Inc.",Restaurant,840 1ST ST NE ,WASHINGTON,DC,20002,Not Available,38.90112709,-77.00684866
LIME CAY INC,Restaurant,2436 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92153734,-77.04264978
La Shukran,Restaurant,417 MORSE ST NE ,WASHINGTON,DC,20002,Not Available,38.90738492,-76.99945985
Lovo Ochoa Enterprises LLC,Restaurant,4400 CONNECTICUT AVE NW ,WASHINGTON,DC,20008,Not Available,38.94694958,-77.06560655
OXUS GROUP LLC,Restaurant,2444 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.92204281,-77.0729085
"SAGE Dining Services, Inc.",Restaurant,401 MICHIGAN AVE NE ,WASHINGTON,DC,20017,Not Available,38.93092133,-76.99995986
BAR RADO LLC dba BAR CANA,Restaurant,2412 18TH ST NW ,WASHINGTON,DC,20009,Not Available,38.92110709,-77.04241809
"JLK3 Enterprises, LLC",Restaurant,2304 RHODE ISLAND AVE NE ,WASHINGTON,DC,20018,Not Available,38.93076577,-76.97328861
RimTang Restaurant Group LLC,Restaurant,1039 33RD ST NW ,WASHINGTON,DC,20007,Not Available,38.90469726,-77.06587286
The Fox at The Palisades,Restaurant,5108 MACARTHUR BLVD NW ,WASHINGTON,DC,20016,Not Available,38.92504595,-77.10189683
Unknown,Restaurant,1101 4TH ST SW ,WASHINGTON,DC,20024,Not Available,38.87766061,-77.01804992
LIFE 1 LLC,Restaurant,1919 9TH ST NW ,WASHINGTON,DC,20001,Not Available,38.9163408,-77.02366588
Tm Washington LLC,Restaurant,2330 WISCONSIN AVE NW ,WASHINGTON,DC,20007,Not Available,38.92073331,-77.07208496
